
11 Tydlighet och flexibilitet Förslag:;En//DT|UTR|SIN|IND//det//4 ny//JJ|POS|UTR|SIN|IND|NOM//amod//4 och//KN//cc//3 moderniserad//PC|PRF|UTR|SIN|IND|NOM//conj//1 lag//NN|UTR|SIN|IND|NOM//nsubj//5 ersätter//VB|PRS|AKT//ROOT//5 den//DT|UTR|SIN|DEF//det//8 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 lagen//NN|UTR|SIN|DEF|NOM//obj//5 .//MAD//punct//5
25.8 Överväganden;Återbetalningsskyldigheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//2 är//VB|PRS|AKT//cop//2 reglerad//PC|PRF|UTR|SIN|IND|NOM//ROOT//2 i//PP//case//4 lag//NN|UTR|SIN|IND|NOM//obl//2 .//MAD//punct//2
25.8 Överväganden;Enligt//PP//case//9 1973//RG|NOM//nummod//8 års//NN|NEU|SIN|IND|GEN//nmod:poss//9 lag//NN|UTR|SIN|IND|NOM//obl//10 prövar//VB|PRS|AKT//parataxis//2 UD//PM|NOM//nsubj//10 frågor//NN|UTR|PLU|IND|NOM//obj//10 om//PP//case//14 återbetalningsskyldighet//NN|UTR|SIN|IND|NOM//nmod//12 både//KN//cc//19 för//PP//case//19 allmänt//JJ|POS|NEU|SIN|IND|NOM//advmod//18 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//19 bistånd//NN|NEU|SIN|IND|NOM//conj//14 och//KN//cc//22 för//PP//case//22 bistånd//NN|NEU|SIN|IND|NOM//conj//19 i//PP//case//24 brottmål//NN|NEU|PLU|IND|NOM//nmod//22 och//KN//cc//27 till//PP//case//27 brottsoffer//NN|UTR|PLU|IND|NOM//conj//24 .//MAD//punct//10
25.8 Överväganden;När//HA//mark//31 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//31 gäller//VB|PRS|AKT//advcl//37 allmänt//AB|POS//advmod//33 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//34 bistånd//NN|NEU|SIN|IND|NOM//obj//31 får//VB|PRS|AKT//aux//37 UD//PM|NOM//nsubj//37 efterge//VB|INF|AKT//advcl//10 eller//KN//cc//39 jämka//VB|INF|AKT//conj//37 betalningsskyldigheten//NN|UTR|SIN|DEF|NOM//obj//37 om//SN//mark//43 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//43 föreligger//VB|PRS|AKT//advcl//37 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//45 skäl//NN|NEU|PLU|IND|NOM//nsubj//43 med//PP//case//49 hänsyn//NN|UTR|SIN|IND|NOM//fixed//46 till//PP//fixed//46 den//DT|UTR|SIN|DEF//det//50 betalningsskyldiges//JJ|POS|MAS|SIN|DEF|GEN//conj//10 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 förhållanden//NN|NEU|PLU|IND|NOM//obj//10 och//KN//cc//54 omständigheterna//NN|UTR|PLU|DEF|NOM//conj//52 i//PP//nmod//54 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//55 .//MAD//punct//10
25.8 Överväganden;Prövningen//NN|UTR|SIN|DEF|NOM//nsubj//60 ska//VB|PRS|AKT//aux//60 ske//VB|INF|AKT//parataxis//10 utifrån//PP//case//63 en//DT|UTR|SIN|IND//det//63 helhetsbedömning//NN|UTR|SIN|IND|NOM//obl//60 av//PP//case//69 biståndstagarens//NN|UTR|SIN|DEF|GEN//nmod:poss//69 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//69 och//KN//cc//68 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//66 situation//NN|UTR|SIN|IND|NOM//nmod//63 .//MAD//punct//2

25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;En//DT|UTR|SIN|IND//det//1 sökandes//NN|UTR|SIN|IND|GEN//nmod:poss//2 förutsättningar//NN|UTR|PLU|IND|NOM//nsubj:pass//7 att//IE//mark//4 betala//VB|INF|AKT//acl//2 tillbaka//PL//compound:prt//4 biståndet//NN|NEU|SIN|DEF|NOM//obj//4 prövas//VB|PRS|SFO//ROOT//7 aldrig//AB//advmod//7 när//HA//mark//11 biståndsbehovet//NN|NEU|SIN|DEF|NOM//nsubj:pass//11 undersöks//VB|PRS|SFO//advcl//7 .//MAD//punct//7
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;Man//PN|UTR|SIN|IND|SUB//nsubj//14 prövar//VB|PRS|AKT//parataxis//7 då//AB//advmod//14 inte//AB//advmod//14 heller//AB//advmod//14 möjligheten//NN|UTR|SIN|DEF|NOM//obj//14 att//IE//mark//20 efterge//VB|INF|AKT//acl//18 betalningsskyldigheten//NN|UTR|SIN|DEF|NOM//obj//20 .//MAD//punct//14
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//24 sker//VB|PRS|AKT//parataxis//14 först//AB//advmod//24 sedan//SN//case//28 alla//DT|UTR/NEU|PLU|IND/DEF//det//28 kostnader//NN|UTR|PLU|IND|NOM//nsubj:pass//31 i//PP//case//30 ärendet//NN|NEU|SIN|DEF|NOM//nmod//28 redovisats//VB|SUP|SFO//advcl//24 till//PP//case//33 UD//PM|NOM//obl//31 .//MAD//punct//7
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//38 kan//VB|PRS|AKT//aux//38 knappast//AB|SUV//advmod//38 anses//VB|INF|SFO//conj//7 ingå//VB|INF|AKT//xcomp//38 i//PP//case//43 de//DT|UTR/NEU|PLU|DEF//det//43 normala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 arbetsuppgifterna//NN|UTR|PLU|DEF|NOM//obl//39 för//PP//case//45 UD//PM|NOM//nmod//43 att//IE//mark//47 pröva//VB|INF|AKT//acl//43 om//SN//case//49 personer//NN|UTR|PLU|IND|NOM//obl//47 som//HP|-|-|-//nsubj//52 har//VB|PRS|AKT//aux//52 fått//VB|SUP|AKT//acl:relcl//49 bistånd//NN|NEU|SIN|IND|NOM//obj//52 ,//MID//punct//38 har//VB|PRS|AKT//conj//38 möjlighet//NN|UTR|SIN|IND|NOM//obj//55 att//IE//mark//58 betala//VB|INF|AKT//acl//56 tillbaka//PL//compound:prt//58 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//58 eller//KN//cc//65 om//SN//mark//65 skulden//NN|UTR|SIN|DEF|NOM//nsubj:pass//65 ska//VB|PRS|AKT//aux//65 efterges//VB|INF|SFO//conj//58 .//MAD//punct//38
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//68 finns//VB|PRS|SFO//parataxis//38 inte//AB//advmod//68 heller//AB//advmod//68 något//DT|NEU|SIN|IND//det//73 specifikt//JJ|POS|NEU|SIN|IND|NOM//amod//73 intresse//NN|NEU|SIN|IND|NOM//nsubj//68 för//PP//case//75 UD//PM|NOM//nmod//73 att//IE//mark//77 göra//VB|INF|AKT//acl//73 en//DT|UTR|SIN|IND//det//80 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//80 prövning//NN|UTR|SIN|IND|NOM//obj//77 .//MAD//punct//68
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;Den//DT|UTR|SIN|DEF//det//83 besparing//NN|UTR|SIN|IND|NOM//obj//87 UD//PM|NOM//nsubj//87 skulle//VB|PRT|AKT//aux//87 kunna//VB|INF|AKT//aux//87 göra//VB|INF|AKT//parataxis//68 genom//PP//mark//90 att//IE//mark//90 upphöra//VB|INF|AKT//advcl//87 med//PP//case//93 denna//DT|UTR|SIN|DEF//det//93 hantering//NN|UTR|SIN|IND|NOM//obl//90 skulle//VB|PRT|AKT//aux//96 kunna//VB|INF|AKT//aux//96 innebära//VB|INF|AKT//conj//68 ökat//VB|SUP|AKT//xcomp//96 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//99 utrymme//NN|NEU|SIN|IND|NOM//obj//97 att//IE//mark//101 hantera//VB|INF|AKT//acl//99 sakfrågorna//NN|UTR|PLU|DEF|NOM//obj//101 .//MAD//punct//7
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;Utrikesministerierna//NN|UTR|PLU|DEF|NOM//nsubj//8 i//PP//case//5 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//5 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 jämförbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 länder//NN|NEU|PLU|IND|NOM//nmod//0 i//PP//case//7 Europa//PM|NOM//nmod//5 prövar//VB|PRS|AKT//ROOT//8 inte//AB//advmod//8 biståndstagarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//11 betalningsförmåga//NN|UTR|SIN|IND|NOM//obj//8 .//MID//punct//8
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;Om//SN//mark//16 skulden//NN|UTR|SIN|DEF|NOM//nsubj:pass//16 inte//AB//advmod//16 betalas//VB|PRS|SFO//advcl//8 tillbaka//PL//advmod//16 inom//PP//case//20 föreskriven//PC|PRF|UTR|SIN|IND|NOM//amod//20 tid//NN|UTR|SIN|IND|NOM//obl//16 sker//VB|PRS|AKT//conj//8 i//PP//advmod//21 allmänhet//NN|UTR|SIN|IND|NOM//fixed//22 indrivning//NN|UTR|SIN|IND|NOM//obj//21 direkt//AB|POS//advmod//27 via//PP//case//27 skattemyndigheter//NN|UTR|PLU|IND|NOM//obl//21 eller//KN//cc//31 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 behöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 myndigheter//NN|UTR|PLU|IND|NOM//conj//27 .//MAD//punct//8
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;Hanteringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//4 av//PP//case//2 återkrav//NN|NEU|PLU|IND|NOM//nmod//0 skulle//VB|PRT|AKT//aux//4 förenklas//VB|INF|SFO//ROOT//4 om//PP//case//7 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 bestämmelse//NN|UTR|SIN|IND|NOM//obl//4 om//PP//case//9 UD//PM|NOM//nmod//7 ://MID//punct//9 s//NN|AN//punct//12 möjlighet//NN|UTR|SIN|IND|NOM//obl//32 till//PP//case//14 jämkning//NN|UTR|SIN|IND|NOM//nmod//12 och//KN//cc//16 eftergift//NN|UTR|SIN|IND|NOM//nsubj:pass//25 av//PP//case//18 skyldigheten//NN|UTR|SIN|DEF|NOM//nmod//16 att//IE//mark//20 betala//VB|INF|AKT//acl//16 tillbaka//PL//advmod//20 tillfälligt//JJ|POS|NEU|SIN|IND|NOM//advmod//24 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//24 bistånd//NN|NEU|SIN|IND|NOM//obj//20 avskaffades//VB|PRT|SFO//acl:relcl//12 .//MAD//punct//12
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;Ett//DT|NEU|SIN|IND//det//28 ärende//NN|NEU|SIN|IND|NOM//nsubj:pass//32 skulle//VB|PRT|AKT//aux//32 då//AB//advmod//32 kunna//VB|INF|AKT//aux//32 överlämnas//VB|INF|SFO//advcl//4 till//PP//case//34 kronofogdemyndigheten//NN|UTR|SIN|DEF|NOM//obl//32 direkt//AB|POS//advmod//37 efter//PP//case//37 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//32 att//SN//mark//40 UD//PM|NOM//nsubj//40 skickat//VB|SUP|AKT//advcl//32 en//DT|UTR|SIN|IND//det//42 betalningsanmaning//NN|UTR|SIN|IND|NOM//obj//40 till//PP//case//44 biståndstagaren//NN|UTR|SIN|DEF|NOM//obl//40 med//PP//case//46 uppgift//NN|UTR|SIN|IND|NOM//obl//40 om//PP//case//48 förfallodag//NN|UTR|SIN|IND|NOM//nmod//46 .//MAD//punct//4
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//53 skulle//VB|PRT|AKT//aux//53 då//AB//advmod//53 ankomma//VB|INF|AKT//parataxis//4 på//PP//case//55 kronofogdemyndigheten//NN|UTR|SIN|DEF|NOM//obl//53 att//IE//mark//57 pröva//VB|INF|AKT//advcl//53 frågor//NN|UTR|PLU|IND|NOM//obj//57 om//PP//case//60 uppskov//NN|NEU|SIN|IND|NOM//obl//57 med//PP//case//62 betalningen//NN|UTR|SIN|DEF|NOM//nmod//60 .//MAD//punct//53
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;Kronofogdemyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 möjlighet//NN|UTR|SIN|IND|NOM//obj//1 att//IE//mark//4 göra//VB|INF|AKT//acl//2 en//DT|UTR|SIN|IND//det//7 samordnad//PC|PRF|UTR|SIN|IND|NOM//amod//7 utredning//NN|UTR|SIN|IND|NOM//obj//4 om//PP//case//11 gäldenärens//NN|UTR|SIN|DEF|GEN//nmod:poss//11 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 förhållanden//NN|NEU|PLU|IND|NOM//nmod//7 baserad//PC|PRF|UTR|SIN|IND|NOM//xcomp//1 på//PP//case//14 information//NN|UTR|SIN|IND|NOM//obl//12 som//HP|-|-|-//nsubj:pass//18 kan//VB|PRS|AKT//aux//18 ha//VB|INF|AKT//aux//18 samlats//VB|SUP|SFO//acl:relcl//14 in//PL//compound:prt//18 i//PP//case//22 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 mål//NN|NEU|PLU|IND|NOM//obl//18 .//MAD//punct//1
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;Om//SN//mark//44 ärendena//NN|NEU|PLU|DEF|NOM//obl//44 om//PP//mark//30 återkrav//NN|NEU|SIN|IND|NOM//nsubj:pass//30 av//PP//case//29 bistånd//NN|NEU|SIN|IND|NOM//nmod//27 överlämnades//VB|PRT|SFO//acl//25 till//PP//case//32 kronofogdmyndigheten//NN|UTR|SIN|DEF|NOM//obl//30 på//PP//case//36 ett//DT|NEU|SIN|IND//det//36 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 stadium//NN|NEU|SIN|IND|NOM//obl//30 än//KN//mark//41 som//HP|-|-|-//nsubj//41 nu//AB//advmod//41 är//VB|PRS|AKT//cop//41 fallet//NN|NEU|SIN|DEF|NOM//acl//36 skulle//VB|PRT|AKT//aux//44 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//44 leda//VB|INF|AKT//advcl//1 till//PP//mark//48 att//SN//mark//48 indrivningen//NN|UTR|SIN|DEF|NOM//nsubj//48 blev//VB|PRT|AKT//advcl//44 mer//AB|KOM//advmod//50 effektiv//JJ|POS|UTR|SIN|IND|NOM//xcomp//48 och//KN//cc//54 att//SN//mark//54 man//PN|UTR|SIN|IND|SUB//nsubj//54 fick//VB|PRT|AKT//conj//44 en//DT|UTR|SIN|IND//det//57 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//57 bedömning//NN|UTR|SIN|IND|NOM//obj//54 av//PP//case//60 gäldenärens//NN|UTR|SIN|DEF|GEN//nmod:poss//60 betalningsförmåga//NN|UTR|SIN|IND|NOM//nmod//57 .//MAD//punct//1
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//65 skulle//VB|PRT|AKT//aux//65 också//AB//advmod//65 betyda//VB|INF|AKT//parataxis//1 att//SN//mark//73 skulder//NN|UTR|PLU|IND|NOM//nsubj:pass//73 som//HP|-|-|-//nsubj//69 avser//VB|PRS|AKT//acl:relcl//67 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//71 bistånd//NN|NEU|SIN|IND|NOM//obj//69 skulle//VB|PRT|AKT//aux//73 hanteras//VB|INF|SFO//ccomp//65 på//PP//case//76 samma//DT|UTR/NEU|SIN/PLU|IND//det//76 sätt//NN|NEU|SIN|IND|NOM//obl//73 som//KN//mark//79 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//79 skulder//NN|UTR|PLU|IND|NOM//acl//76 till//PP//case//81 staten//NN|UTR|SIN|DEF|NOM//nmod//79 ,//MID//punct//73 t.ex.//AB|AN//advmod//84 skatt//NN|UTR|SIN|IND|NOM//appos//73 och//KN//cc//87 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//87 avgifter//NN|UTR|PLU|IND|NOM//conj//84 .//MAD//punct//65
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;Om//SN//mark//93 biståndstagaren//NN|UTR|SIN|DEF|NOM//nsubj//93 inte//AB//advmod//93 kan//VB|PRS|AKT//aux//93 betala//VB|INF|AKT//advcl//65 tillbaka//PL//compound:prt//93 beloppet//NN|NEU|SIN|DEF|NOM//obj//93 omedelbart//AB|POS//advmod//93 kan//VB|PRS|AKT//aux//106 kronofogdemyndigheten//NN|UTR|SIN|DEF|NOM//obj//97 -//MID//punct//97 på//PP//case//102 samma//DT|UTR/NEU|SIN/PLU|IND//amod//102 sätt//NN|NEU|SIN|IND|NOM//obl//106 som//HA//mark//104 UD//PM|NOM//nsubj//106 nu//AB//advmod//106 gör//VB|PRS|AKT//ccomp//1 -//MID//punct//106 i//PP//case//110 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//110 fall//NN|NEU|PLU|IND|NOM//obl//111 bevilja//VB|INF|AKT//parataxis//106 uppskov//NN|NEU|SIN|IND|NOM//xcomp//111 och//KN//cc//114 bestämma//VB|INF|AKT//conj//111 att//SN//mark//118 skulden//NN|UTR|SIN|DEF|NOM//nsubj:pass//118 ska//VB|PRS|AKT//aux//118 avbetalas//VB|INF|SFO//ccomp//114 .//MAD//punct//1
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;Ett//DT|NEU|SIN|IND//det//1 skäl//NN|NEU|SIN|IND|NOM//nsubj:pass//34 som//HP|-|-|-//nsubj:pass//4 kan//VB|PRS|AKT//aux//4 anföras//VB|INF|SFO//acl:relcl//1 emot//PP//advmod//4  //_SP////5 förslaget//NN|NEU|SIN|DEF|NOM//obl//4 är//VB|PRS|AKT//cop//1 att//SN//mark//24 en//DT|UTR|SIN|IND//det//11 person//NN|UTR|SIN|IND|NOM//nsubj//24 som//HP|-|-|-//nsubj//14 är//VB|PRS|AKT//cop//14 villig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//11 att//IE//mark//16 återbetala//VB|INF|AKT//advcl//14 beloppet//NN|NEU|SIN|DEF|NOM//obj//16 till//PP//case//19 UD//PM|NOM//obl//16 genom//PP//case//21 avbetalning//NN|UTR|SIN|IND|NOM//obl//16 ,//MID//punct//11 kan//VB|PRS|AKT//aux//24 få//VB|INF|AKT//csubj//1 en//DT|UTR|SIN|IND//det//26 betalningsanmärkning//NN|UTR|SIN|IND|NOM//obj//24 när//HA//mark//29 ärendet//NN|NEU|SIN|DEF|NOM//nsubj:pass//29 överlämnas//VB|PRS|SFO//advcl//24 till//PP//case//31 kronofogdemyndigheten//NN|UTR|SIN|DEF|NOM//obl//29 .//MAD//punct//1
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;Information//NN|UTR|SIN|IND|NOM//nsubj:pass//34 lämnas//VB|PRS|SFO//ROOT//34 automatiskt//AB|POS//advmod//34 till//PP//case//37 kreditupplysningsföretagen//NN|NEU|PLU|DEF|NOM//obl//34 när//HA//mark//47 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 fordringar//NN|UTR|PLU|IND|NOM//nsubj:pass//47 till//PP//case//42 staten//NN|UTR|SIN|DEF|NOM//nmod//40 i//PP//case//46 s.k.//AB|AN//amod//46 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 mål//NN|NEU|PLU|IND|NOM//nmod//42 inregistreras//VB|INF|SFO//advcl//34 hos//PP//case//49 kronofogdemyndigheten//NN|UTR|SIN|DEF|NOM//obl//47 .//MAD//punct//34
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//52 gäller//VB|PRS|AKT//conj//34 bl.a.//AB|AN//advmod//52 fordringar//NN|UTR|PLU|IND|NOM//obj//52 enligt//PP//case//58 1973//RG|NOM//nummod//57 års//NN|NEU|SIN|IND|GEN//nmod:poss//58 lag//NN|UTR|SIN|IND|NOM//obl//52 .//MAD//punct//52
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//61 innebär//VB|PRS|AKT//conj//34 att//SN//mark//65 företagen//NN|NEU|PLU|DEF|NOM//nsubj//65 kan//VB|PRS|AKT//aux//65 få//VB|INF|AKT//ccomp//61 fram//PL//compound:prt//65 ett//DT|NEU|SIN|IND//det//68 skuldsaldo//NN|NEU|SIN|IND|NOM//obj//65 som//HP|-|-|-//obj//71 gäldenären//NN|UTR|SIN|DEF|NOM//nsubj//71 har//VB|PRS|AKT//acl:relcl//68 gentemot//PP//case//73 staten//NN|UTR|SIN|DEF|NOM//obl//71 .//MAD//punct//34
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;Uppgiften//NN|UTR|SIN|DEF|NOM//nsubj//76 ligger//VB|PRS|AKT//parataxis//34 kvar//PL//compound:prt//76 i//PP//case//80 kreditupplysningsföretagens//NN|UTR|SIN|DEF|GEN//nmod:poss//80 register//NN|NEU|SIN|IND|NOM//obl//76 under//PP//case//83 tre//RG|NOM//nummod//83 år//NN|NEU|PLU|IND|NOM//obl//76 från//PP//case//85 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//76 att//SN//mark//92 den//DT|UTR|SIN|DEF//det//89 sista//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//89 åtgärden//NN|UTR|SIN|DEF|NOM//nsubj:pass//92 för//PP//case//91 indrivning//NN|UTR|SIN|IND|NOM//nmod//89 vidtagits//VB|SUP|SFO//advcl//76 av//PP//case//94 kronofogdemyndigheten//NN|UTR|SIN|DEF|NOM//obl:agent//92 ,//MID//punct//102 oavsett//AB|POS//mark//102 om//SN//mark//102 gäldenären//NN|UTR|SIN|DEF|NOM//nsubj//102 under//PP//case//100 tiden//NN|UTR|SIN|DEF|NOM//obl//102 har//VB|PRS|AKT//aux//102 betalat//VB|SUP|AKT//advcl//92 skulden//NN|UTR|SIN|DEF|NOM//obj//102 .//MAD//punct//102
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;De//DT|UTR/NEU|PLU|DEF//det//106 nackdelar//NN|UTR|PLU|IND|NOM//obj//102 som//HP|-|-|-//obj//109 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//109 medför//VB|PRS|AKT//acl:relcl//106 är//VB|PRS|AKT//cop//109 att//SN//mark//114 gäldenären//NN|UTR|SIN|DEF|NOM//nsubj//114 kan//VB|PRS|AKT//aux//114 ha//VB|INF|AKT//csubj//109 svårigheter//NN|UTR|PLU|IND|NOM//obj//114 att//IE//mark//123 under//PP//case//119 en//DT|UTR|SIN|IND//det//119 period//NN|UTR|SIN|IND|NOM//obl//123 av//PP//case//122 tre//RG|NOM//nummod//122 år//NN|NEU|PLU|IND|NOM//nmod//119 ingå//VB|INF|AKT//acl//115 avtal//NN|NEU|SIN|IND|NOM//obj//123 om//PP//case//126 avbetalningsköp//NN|NEU|SIN|IND|NOM//nmod//124 ,//MID//punct//128 ingå//VB|INF|AKT//conj//76 hyresavtal//NN|NEU|SIN|IND|NOM//obj//128 m.m.//AB|AN//conj//129
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//7 bör//VB|PRS|AKT//aux//7 dock//AB//advmod//7 inte//AB//advmod//7 enligt//PP//case//6 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//6 mening//NN|UTR|SIN|IND|NOM//obl//7 anses//VB|PRS|SFO//ROOT//7 som//KN//case//12 ett//DT|NEU|SIN|IND//det//12 så//AB//advmod//11 allvarligt//JJ|POS|NEU|SIN|IND|NOM//amod//12 problem//NN|NEU|SIN|IND|NOM//xcomp//7 att//SN//mark//16 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//16 skulle//VB|PRT|AKT//aux//16 motivera//VB|INF|AKT//advcl//7 att//SN//mark//22 förslaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//22 inte//AB//advmod//22 skulle//VB|PRT|AKT//aux//22 kunna//VB|INF|AKT//aux//22 genomföras//VB|INF|SFO//ccomp//16 .//MAD//punct//7
25.8 Överväganden / Är det nödvändigt att ha regler om eftergift eller jämkning av skyldigheten att betala tillbaka allmänt ekonomiskt bistånd?;Däremot//AB//advmod//27 bör//VB|PRS|AKT//aux//27 biståndstagaren//NN|NEU|PLU|DEF|NOM//nsubj//27 få//VB|INF|AKT//parataxis//7 en//DT|UTR|SIN|IND//det//30 viss//JJ|POS|UTR|SIN|IND|NOM//amod//30 tid//NN|UTR|SIN|IND|NOM//obj//27 på//PP//case//32 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//27 att//IE//mark//34 återbetala//VB|INF|AKT//xcomp//27 beloppet//NN|NEU|SIN|DEF|NOM//obj//34 till//PP//case//37 UD//PM|NOM//obl//34 .//MAD//punct//7
