Till statsrådet Lars-Erik Lövdén ;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 11//RG|NOM//nummod//4 november//NN|UTR|SIN|IND|NOM//obj//1 1999//RG|NOM//nummod//4 att//IE//mark//7 tillkalla//VB|INF|AKT//acl//4 en//DT|UTR|SIN|IND//det//10 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//10 utredare//NN|UTR|SIN|IND|NOM//obj//7 med//PP//case//12 uppdrag//NN|NEU|SIN|IND|NOM//obl//7 att//IE//mark//14 föreslå//VB|INF|AKT//acl//4 permanenta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 regler//NN|UTR|PLU|IND|NOM//obj//14 för//PP//case//19 kooperativ//NN|NEU|SIN|IND|NOM//amod//19 hyresrätt//NN|UTR|SIN|IND|NOM//obl//14 .//MAD//punct//1
8.2 Överväganden;Om//SN//mark//27 man//PN|UTR|SIN|IND|SUB//nsubj//27 skall//VB|PRS|AKT//aux//27 snegla//VB|INF|AKT//advcl//33 åt//PP//case//30 motsatt//PC|PRF|NEU|SIN|IND|NOM//amod//30 håll//NN|NEU|SIN|IND|NOM//obl//27 torde//VB|PRT|AKT//aux//33 kunna//VB|INF|AKT//aux//33 sägas//VB|INF|SFO//parataxis//20 att//SN//mark//37 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//37 inte//AB//advmod//37 finns//VB|PRS|SFO//ccomp//33 skäl//NN|NEU|PLU|IND|NOM//obj//37 att//IE//mark//40 försöka//VB|INF|AKT//acl//38 göra//VB|INF|AKT//xcomp//40 kooperativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 hyresrätter//NN|UTR|PLU|IND|NOM//obj//41 till//PP//case//47 mer//AB|KOM//advmod//46 attraktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 kreditobjekt//NN|NEU|PLU|IND|NOM//obl//41 än//KN//case//49 bostadsrätter//NN|UTR|PLU|IND|NOM//nmod//47 .//MAD//punct//20
8.2 Överväganden;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//53 torde//VB|PRT|AKT//aux//53 ligga//VB|INF|AKT//parataxis//20 i//PP//case//56 upplåtelseformens//NN|UTR|SIN|DEF|GEN//nmod:poss//56 natur//NN|UTR|SIN|IND|NOM//obl//53 att//SN//mark//61 så//AB//advmod//61 inte//AB//advmod//61 kan//VB|PRS|AKT//aux//61 bli//VB|INF|AKT//advcl//53 fallet//NN|NEU|SIN|DEF|NOM//xcomp//61 .//MAD//punct//20
8.2 Överväganden;Närmande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//0 till//PP//case//2 principerna//NN|UTR|PLU|DEF|NOM//obl//0 för//PP//case//4 pantsättning//NN|UTR|SIN|IND|NOM//nmod//2 av//PP//case//6 bostadsrätter//NN|UTR|PLU|IND|NOM//nmod//4
8.2 Överväganden;Vad//HP|NEU|SIN|IND//nsubj//1 skiljer//VB|PRS|AKT//ROOT//1 då//AB//advmod//1 bostadsrätten//NN|UTR|SIN|DEF|NOM//obj//1 och//KN//cc//7 en//DT|UTR|SIN|IND//det//7 vanlig//JJ|POS|UTR|SIN|IND|NOM//amod//7 hyresrätt//NN|UTR|SIN|IND|NOM//conj//3 som//KN//mark//9 kreditobjekt//NN|UTR|SIN|IND|NOM//nmod//7 ?//MID//punct//1
8.2 Överväganden;Till//PP//mark//13 att//IE//mark//13 börja//VB|INF|AKT//advcl//16 med//PP//compound:prt//13 kan//VB|PRS|AKT//aux//16 konstateras//VB|INF|SFO//advcl//1 att//SN//mark//22 precis//AB//advmod//22 som//KN//case//21 beträffande//PP//case//21 hyresrätter//NN|UTR|PLU|IND|NOM//obl//22 uppnås//VB|PRS|SFO//advcl//16 sakrättsligt//JJ|POS|NEU|SIN|IND|NOM//amod//24 skydd//NN|NEU|SIN|IND|NOM//obj//22 vid//PP//case//26 pantsättning//NN|UTR|SIN|IND|NOM//obl//22 av//PP//case//29 en//DT|UTR|SIN|IND//det//29 bostadsrätt//NN|UTR|SIN|IND|NOM//nmod//26 genom//PP//case//31 denuntiation//NN|UTR|SIN|IND|NOM//nmod//29 .//MAD//punct//1
8.2 Överväganden;I//PP//advmod//1 detta//DT|NEU|SIN|DEF//fixed//33 fall//NN|NEU|SIN|IND|NOM//fixed//33 är//VB|PRS|AKT//cop//38 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//38 bostadsrättsföreningen//NN|UTR|SIN|DEF|NOM//parataxis//1 som//HP|-|-|-//nsubj:pass//41 skall//VB|PRS|AKT//aux//41 underrättas//VB|INF|SFO//acl:relcl//38 .//MAD//punct//1
8.2 Överväganden;Men//KN//cc//5 en//DT|UTR|SIN|IND//det//2 bostadsrätt//NN|UTR|SIN|IND|NOM//obj//5 kan//VB|PRS|AKT//aux//5 bostadsrättshavaren//NN|UTR|SIN|DEF|NOM//nsubj//5 överlåta//VB|INF|AKT//advcl//58 till//PP//case//7 vem//HP|UTR|SIN|IND//obl//5 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//9 vill//VB|PRS|AKT//acl:relcl//7 .//MAD//punct//5
8.2 Överväganden;Förvärvaren//NN|UTR|SIN|DEF|NOM//nsubj:pass//14 måste//VB|PRS|AKT//aux//14 dock//AB//advmod//14 godtas//VB|INF|SFO//parataxis//5 som//KN//mark//16 medlem//NN|UTR|SIN|IND|NOM//xcomp//14 i//PP//case//18 föreningen//NN|UTR|SIN|DEF|NOM//obl//14 .//MAD//punct//14
8.2 Överväganden;Vid//PP//case//23 en//DT|UTR|SIN|IND//det//23 vanlig//JJ|POS|UTR|SIN|IND|NOM//amod//23 överlåtelse//NN|UTR|SIN|IND|NOM//obl//24 blir//VB|PRS|AKT//conj//14 överlåtelsen//NN|UTR|SIN|DEF|NOM//nsubj//24 ogiltig//JJ|POS|UTR|SIN|IND|NOM//xcomp//24 om//SN//mark//30 förvärvaren//NN|UTR|SIN|DEF|NOM//nsubj:pass//30 inte//AB//advmod//30 antas//VB|PRS|SFO//advcl//26 som//KN//mark//32 medlem//NN|UTR|SIN|IND|NOM//xcomp//30 .//MAD//punct//14
8.2 Överväganden;Föreningens//NN|UTR|SIN|DEF|GEN//nmod:poss//35 möjligheter//NN|UTR|PLU|IND|NOM//nsubj//40 att//IE//mark//37 vägra//VB|INF|AKT//acl//35 medlemskap//NN|NEU|SIN|IND|NOM//obj//37 är//VB|PRS|AKT//cop//40 begränsade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//14 och//KN//cc//42 regleras//VB|PRS|SFO//conj//40 i//PP//case//46 2//RG|NOM//nummod//45 kap.//NN|AN//nmod//46 3//RG|NOM//obl//42 –//NN|AN//punct//46 7//RG|NOM//nummod//49 §//NN|AN//nmod//51 §//NN|AN//nmod//51 BRL//PM|NOM//nmod//46 .//MAD//punct//14
8.2 Överväganden;Något//DT|NEU|SIN|IND//advmod//54 förenklat//PC|PRF|NEU|SIN|IND|NOM//advcl//14 kan//VB|PRS|AKT//aux//58 man//PN|UTR|SIN|IND|SUB//nsubj//58 därför//AB//advmod//58 säga//VB|INF|AKT//ROOT//58 att//SN//mark//63 bostadsrätten//NN|UTR|SIN|DEF|NOM//nsubj//63 är//VB|PRS|AKT//cop//63 fritt//JJ|POS|NEU|SIN|IND|NOM//advmod//63 överlåtbar//JJ|POS|UTR|SIN|IND|NOM//ccomp//58 .//MAD//punct//58
8.2 Överväganden;Enligt//PP//case//2 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 rätt//NN|UTR|SIN|IND|NOM//obl//8 kan//VB|PRS|AKT//aux//8 godtrosförvärv//NN|NEU|SIN|IND|NOM//nsubj//8 av//PP//case//6 bostadsrätt//NN|UTR|SIN|IND|NOM//nmod//4 inte//AB//advmod//8 ske//VB|INF|AKT//ROOT//8 .//MAD//punct//8
8.2 Överväganden;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//13 är//VB|PRS|AKT//cop//13 ett//DT|NEU|SIN|IND//det//13 utslag//NN|NEU|SIN|IND|NOM//parataxis//8 av//PP//case//16 den//DT|UTR|SIN|DEF//det//16 princip//NN|UTR|SIN|IND|NOM//nmod//13 som//HP|-|-|-//nsubj//18 gäller//VB|PRS|AKT//acl:relcl//16 för//PP//case//21 enkla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 skuldebrev//NN|NEU|PLU|IND|NOM//obl//18 att//SN//mark//27 en//DT|UTR|SIN|IND//det//24 förvärvare//NN|UTR|SIN|IND|NOM//nsubj//27 inte//AB//advmod//27 kan//VB|PRS|AKT//aux//27 få//VB|INF|AKT//advcl//18 en//DT|UTR|SIN|IND//det//30 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 rätt//NN|UTR|SIN|IND|NOM//obj//27 mot//PP//case//34 den//DT|UTR|SIN|DEF//det//34 rätte//JJ|POS|MAS|SIN|DEF|NOM//amod//34 ägaren//NN|UTR|SIN|DEF|NOM//obl//27 än//KN//mark//38 den//DT|UTR|SIN|DEF//det//37 överlåtaren//NN|UTR|SIN|DEF|NOM//nsubj//38 hade//VB|PRT|AKT//acl//34 .//MID//punct//13
8.2 Överväganden;Och//KN//cc//69 när//HA//case//44 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//41 gäller//VB|PRS|AKT//fixed//41 förhållandet//NN|NEU|SIN|DEF|NOM//obl//69 mellan//PP//case//46 bostadsrättshavaren//NN|UTR|SIN|DEF|NOM//nmod//44 och//KN//cc//54 tredje//RO|NOM//amod//49 man//PN|UTR|SIN|IND|SUB//nsubj//54 är//VB|PRS|AKT//cop//54 ofta//AB|POS//advmod//54 en//DT|UTR|SIN|IND//det//54 analogisk//JJ|POS|UTR|SIN|IND|NOM//amod//54 tillämpning//NN|UTR|SIN|IND|NOM//conj//46 aktuell//JJ|POS|UTR|SIN|IND|NOM//amod//54 av//PP//case//57 bestämmelserna//NN|UTR|PLU|DEF|NOM//nmod//55 om//PP//case//60 enkla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 skuldebrev//NN|NEU|PLU|IND|NOM//nmod//57 i//PP//case//62 lagen//NN|UTR|SIN|DEF|NOM//nmod//60 (//PAD//punct//64 1936:81//RG|NOM//nmod//44 )//PAD//punct//64 om//PP//case//67 skuldebrev//NN|NEU|PLU|IND|NOM//nmod//44 (//PAD//punct//67 se//VB|IMP|AKT//conj//13 vidare//AB|KOM//advmod//69 SOU//PM|NOM//obj//69 1998:80//RG|NOM//obl//69 s.//NN|AN//nmod//74 112//RG|NOM//nmod//72 ff//AB|AN//obl//69 .//MAD//punct//13 )//PAD//punct//13 .//MAD//punct//13
8.2 Överväganden;Motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//80 princip//NN|UTR|SIN|IND|NOM//nsubj//81 gäller//VB|PRS|AKT//conj//13 vid//PP//case//83 pantsättning//NN|UTR|SIN|IND|NOM//obl//81 .//MAD//punct//13
8.2 Överväganden;Godtrosförvärv//NN|NEU|SIN|IND|NOM//nmod//13 kan//VB|PRS|AKT//aux//89 inte//AB//advmod//89 heller//AB//advmod//89 ske//VB|INF|AKT//conj//8 beträffande//PP//case//91 hyresrätt//NN|UTR|SIN|IND|NOM//obl//89 .//MAD//punct//8
8.2 Överväganden;Ett//DT|NEU|SIN|IND//det//1 utslag//NN|NEU|SIN|IND|NOM//nsubj//9 av//PP//case//4 denna//DT|UTR|SIN|DEF//det//4 princip//NN|UTR|SIN|IND|NOM//nmod//1 är//VB|PRS|AKT//cop//9 för//PP//case//9 hyresrätternas//NN|UTR|PLU|DEF|GEN//nmod:poss//9  //_SP////7 del//NN|UTR|SIN|IND|NOM//ROOT//9 att//SN//mark//13 panträtten//NN|UTR|SIN|DEF|NOM//nsubj//13 kan//VB|PRS|AKT//aux//13 upphöra//VB|INF|AKT//csubj//9 i//PP//case//18 annan//JJ|POS|UTR|SIN|IND|NOM//fixed//14 än//KN//case//18 exekutiv//JJ|POS|UTR|SIN|IND|NOM//amod//18 ordning//NN|UTR|SIN|IND|NOM//obl//13 .//MAD//punct//9
8.2 Överväganden;Om//SN//mark//25 exempelvis//AB//advmod//22 en//DT|UTR|SIN|IND//det//24 pantsatt//PC|PRF|UTR|SIN|IND|NOM//case//24 hyresrätt//NN|UTR|SIN|IND|NOM//nsubj:pass//25 förverkas//VB|PRS|SFO//advcl//36 därför//HA//mark//33 att//SN//fixed//26 varken//KN//cc//29 pantsättaren//NN|UTR|SIN|DEF|NOM//nsubj//33 eller//KN//cc//31 panthavaren//NN|UTR|SIN|DEF|NOM//conj//29 har//VB|PRS|AKT//aux//33 betalat//VB|SUP|AKT//advcl//25 hyran//NN|UTR|SIN|DEF|NOM//obj//33 ,//MID//punct//25 upphör//VB|PRS|AKT//parataxis//9 också//AB//advmod//36 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//39 panträtten//NN|UTR|SIN|DEF|NOM//obj//36 (//PAD//punct//39 Håstad//PM|NOM//appos//39 ,//MID//punct//43 Torgny//PM|NOM//conj//41 ,//MID//punct//41 Sakrätt//NN|UTR|SIN|IND|NOM//conj//41 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//48 lös//JJ|POS|UTR|SIN|IND|NOM//amod//48 egendom//NN|UTR|SIN|IND|NOM//conj//41 ,//MID//punct//41 6//RG|NOM//nummod//51 uppl//NN|AN//conj//41 .//MAD//punct//36 ,//MID//punct//54
8.2 Överväganden;1996//RG|NOM//nummod//9 ,//MID//punct//54 s.//NN|AN//nmod//57 315//RG|NOM//nmod//54 )//PAD//punct//9 .//MAD//punct//9
8.2 Överväganden;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//61 förklaras//VB|PRS|SFO//parataxis//9 alltså//AB//advmod//61 med//PP//mark//67 att//SN//mark//67 panthavaren//NN|UTR|SIN|DEF|NOM//nsubj//67 inte//AB//advmod//67 har//VB|PRS|AKT//advcl//61 bättre//AB|KOM//advmod//69 rätt//NN|UTR|SIN|IND|NOM//obj//67 än//KN//mark//71 pantsättaren//NN|UTR|SIN|DEF|NOM//acl//69 mot//PP//case//73 fastighetsägaren//NN|UTR|SIN|DEF|NOM//nmod//71 och//KN//cc//79 att//SN//mark//79 något//DT|NEU|SIN|IND//det//77 surrogat//NN|NEU|SIN|IND|NOM//nsubj//79 inte//AB//advmod//79 uppstår//VB|PRS|AKT//conj//61 för//PP//case//81 hyresrätten//NN|UTR|SIN|DEF|NOM//obl//79 vid//PP//case//83 förverkandet//NN|NEU|SIN|DEF|NOM//nmod//81 .//MAD//punct//61
8.2 Överväganden;Situationen//NN|UTR|SIN|DEF|NOM//nsubj//2 är//VB|PRS|AKT//cop//2 likartad//PC|PRF|UTR|SIN|IND|NOM//ROOT//2 när//HA//mark//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 gäller//VB|PRS|AKT//advcl//2 bostadsrätter//NN|UTR|PLU|IND|NOM//obj//5 .//MAD//punct//2
8.2 Överväganden;Sedan//PP//advmod//11 år//NN|NEU|SIN|IND|NOM//nmod//10 1996//RG|NOM//fixed//8 gäller//VB|PRS|AKT//conj//2 att//SN//mark//15 en//DT|UTR|SIN|IND//det//14 bostadsrättförening//NN|UTR|SIN|IND|NOM//nsubj//15 har//VB|PRS|AKT//ccomp//11 legal//JJ|POS|UTR|SIN|IND|NOM//amod//17 panträtt//NN|UTR|SIN|IND|NOM//obj//15 för//PP//case//20 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 fordringar//NN|UTR|PLU|IND|NOM//nmod//17 gentemot//PP//case//22 bostadsrättshavaren//NN|UTR|SIN|DEF|NOM//obl//15 ,//MID//punct//15 bl.a.//AB|AN//advmod//26 obetalda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 årsavgifter//NN|UTR|PLU|IND|NOM//obl//15 .//MAD//punct//2
8.2 Överväganden;Den//DT|UTR|SIN|DEF//det//30 legala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//30 panträtten//NN|UTR|SIN|DEF|NOM//nsubj//32 är//VB|PRS|AKT//cop//32 förenad//PC|PRF|UTR|SIN|IND|NOM//parataxis//2 med//PP//case//35 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//35 rätt//NN|UTR|SIN|IND|NOM//obl//32 .//MAD//punct//32
8.2 Överväganden;För//PP//case//39 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//39 fordringar//NN|UTR|PLU|IND|NOM//obl//40 har//VB|PRS|AKT//conj//32 föreningen//NN|UTR|SIN|DEF|NOM//nsubj//40 bättre//AB|KOM//advmod//43 rätt//NN|UTR|SIN|IND|NOM//obj//40 än//KN//mark//45 panthavare//NN|UTR|SIN|IND|NOM//acl//43 .//MAD//punct//2
8.2 Överväganden;Om//SN//mark//2 man//PN|UTR|SIN|IND|SUB//nsubj//2 summerar//VB|PRS|AKT//advcl//3 ligger//VB|PRS|AKT//ROOT//3 den//DT|UTR|SIN|DEF//det//6 huvudsakliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 skillnaden//NN|UTR|SIN|DEF|NOM//nsubj//3 mellan//PP//case//8 bostadsrätter//NN|UTR|PLU|IND|NOM//nmod//6 och//KN//cc//10 hyresrätter//NN|UTR|PLU|IND|NOM//conj//8 i//PP//case//20 att//SN//mark//20 bostadsrätter//NN|UTR|PLU|IND|NOM//nsubj//20 är//VB|PRS|AKT//cop//20 ,//MID//punct//20 något//PN|NEU|SIN|IND|SUB/OBJ//det//20 förenklat//PC|PRF|NEU|SIN|IND|NOM//amod//20 ,//MID//punct//20 fritt//AB|POS//advmod//20 överlåtbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//3 .//MAD//punct//3
8.2 Överväganden;Därigenom//AB//advmod//29 är//VB|PRS|AKT//cop//29 de//DT|UTR/NEU|PLU|DEF//nsubj//29 utmätningsbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 och//KN//cc//28 mer//AB|KOM//advmod//28 attraktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//25 kreditobjekt//NN|UTR|SIN|IND|NOM//parataxis//3 .//MAD//punct//29
8.2 Överväganden;Pantsättning//NN|UTR|SIN|IND|NOM//ROOT//0 av//PP//case//2 andel//NN|UTR|SIN|IND|NOM//nmod//0
8.2 Överväganden;Rättsläget//NN|NEU|SIN|DEF|NOM//nsubj//1 avseende//NN|NEU|SIN|IND|NOM//nsubj//14 både//KN//cc//3 pantsättning//NN|UTR|SIN|IND|NOM//obj//1 av//PP//case//5 hyresrätt//NN|UTR|SIN|IND|NOM//nmod//3 och//KN//cc//7 andel//NN|UTR|SIN|IND|NOM//conj//5 i//PP//case//10 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//10 förening//NN|UTR|SIN|IND|NOM//nmod//7 är//VB|PRS|AKT//cop//14 i//PP//case//13 delar//NN|UTR|PLU|IND|NOM//obl//14 oklart//JJ|POS|NEU|SIN|IND|NOM//ROOT//14 .//MAD//punct//14
8.2 Överväganden;Och//KN//cc//26 pantsättning//NN|UTR|SIN|IND|NOM//nsubj//26 av//PP//case//19 andel//NN|UTR|SIN|IND|NOM//nmod//17 är//VB|PRS|AKT//cop//26 om//PP//mark//22 möjligt//JJ|POS|NEU|SIN|IND|NOM//obl//26 än//KN//mark//25 mer//AB|KOM//advmod//25 sparsamt//AB|POS//advmod//26 kommenterad//PC|PRF|UTR|SIN|IND|NOM//conj//14 i//PP//case//29 litteratur//NN|UTR|SIN|IND|NOM//nmod//29 o.d.//AB|AN//obl//26 än//KN//mark//31 pantsättning//NN|UTR|SIN|IND|NOM//obl//26 av//PP//case//33 hyresrätt//NN|UTR|SIN|IND|NOM//nmod//31 .//MAD//punct//26
8.2 Överväganden;Å//PP//cc//38 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 sidan//NN|UTR|SIN|DEF|NOM//nsubj//38 finns//VB|PRS|SFO//advcl//73 inte//AB//advmod//38 i//PP//case//42 samma//DT|UTR/NEU|SIN/PLU|IND//det//42 utsträckning//NN|UTR|SIN|IND|NOM//obl//38 de//DT|UTR/NEU|PLU|DEF//det//44 komplikationer//NN|UTR|PLU|IND|NOM//nsubj//38 som//HP|-|-|-//nsubj//46 finns//VB|PRS|SFO//acl:relcl//44 för//PP//case//48 hyresrätter//NN|UTR|PLU|IND|NOM//obl//46 och//KN//cc//55 som//HP|-|-|-//mark//55 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//55 i//PP//case//55 det//DT|NEU|SIN|DEF//det//55 tidigare//AB|KOM//advmod//55 redogjorts//VB|SUP|SFO//conj//46 för//PP//case//55 .//MAD//punct//38
8.2 Överväganden;Något//DT|NEU|SIN|IND//det//59 förbud//NN|NEU|SIN|IND|NOM//nsubj//68 mot//PP//mark//62 att//IE//mark//62 överlåta//VB|INF|AKT//acl//59 andelar//NN|UTR|PLU|IND|NOM//obj//62 i//PP//case//67 en//DT|UTR|SIN|IND//det//67 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//67 förening//NN|UTR|SIN|IND|NOM//obl//62 finns//VB|PRS|SFO//parataxis//38 inte//AB//advmod//68 .//MID//punct//68
8.2 Överväganden;Inte//AB//advmod//72 heller//AB//advmod//73 medger//VB|PRS|AKT//conj//14 föreningslagen//NN|UTR|SIN|DEF|NOM//nsubj//73 att//SN//mark//79 en//DT|UTR|SIN|IND//det//78 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//78 förening//NN|UTR|SIN|IND|NOM//nsubj//79 ställer//VB|PRS|AKT//advcl//73 upp//PL//compound:prt//79 ett//DT|NEU|SIN|IND//det//83 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//83 förbud//NN|NEU|SIN|IND|NOM//obj//79 (//PAD//punct//79 se//VB|IMP|AKT//conj//73 t.ex.//AB|AN//advmod//85 Mallmén//PM|NOM//obj//85 ,//MID//punct//89 Anders//PM|NOM//conj//87 ,//MID//punct//91 Lagen//NN|UTR|SIN|DEF|NOM//conj//87 om//PP//case//94 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//94 föreningar//NN|UTR|PLU|IND|NOM//nmod//91 ,//MID//punct//91 2//RG|NOM//nummod//97 uppl//NN|AN//nmod//91 .//MAD//punct//73 ,//MID//punct//100
8.2 Överväganden;1995//RG|NOM//nummod//104 ,//MID//punct//104 s.//NN|AN//nmod//103 107//RG|NOM//nummod//104 f.//NN|AN//appos//14 )//PAD//punct//104 .//MAD//punct//14
8.2 Överväganden;Att//SN//mark//7 det//DT|NEU|SIN|DEF//det//3 sakrättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 momentet//NN|NEU|SIN|DEF|NOM//nsubj//6 torde//VB|PRT|AKT//aux//6 vara//VB|INF|AKT//cop//6 denuntiation//NN|UTR|SIN|IND|NOM//nsubj//7 framstår//VB|PRS|AKT//ROOT//7 som//KN//mark//10 förhållandevis//AB//advmod//10 klart//AB|POS//xcomp//7 .//MAD//punct//7
8.2 Överväganden;Rätten//NN|UTR|SIN|DEF|NOM//nsubj//16 att//IE//mark//14 överlåta//VB|INF|AKT//acl//12 andelar//NN|UTR|PLU|IND|NOM//obj//14 liknar//VB|PRS|AKT//parataxis//7 mer//AB|KOM//amod//18 rätten//NN|UTR|SIN|DEF|NOM//obj//16 att//IE//mark//20 överlåta//VB|INF|AKT//acl//18 en//DT|UTR|SIN|IND//det//22 bostadsrätt//NN|UTR|SIN|IND|NOM//obj//20 än//KN//case//24 rätten//NN|UTR|SIN|DEF|NOM//acl//22 att//IE//mark//26 överlåta//VB|INF|AKT//acl//24 en//DT|UTR|SIN|IND//det//28 hyresrätt//NN|UTR|SIN|IND|NOM//obj//26 .//MAD//punct//7
8.2 Överväganden;Andelen//NN|UTR|SIN|DEF|NOM//nsubj:pass//32 kan//VB|PRS|AKT//aux//32 överlåtas//VB|INF|SFO//parataxis//7 till//PP//case//34 vem//HP|UTR|SIN|IND//obl//32 som//KN//fixed//34 helst//AB|SUV//advmod//34 och//KN//cc//41 sedan//AB//advmod//41 är//VB|PRS|AKT//cop//41 förvärvets//NN|NEU|SIN|DEF|GEN//nmod:poss//41 bestånd//NN|NEU|SIN|IND|NOM//conj//34 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//mark//46 av//PP//mark//46 att//SN//mark//46 förvärvaren//NN|UTR|SIN|DEF|NOM//nsubj:pass//46 antas//VB|PRS|SFO//advcl//32 som//KN//mark//48 medlem//NN|UTR|SIN|IND|NOM//xcomp//46 .//MAD//punct//32
8.2 Överväganden;Godtrosförvärv//NN|NEU|SIN|IND|NOM//nsubj//56 av//PP//case//53 en//DT|UTR|SIN|IND//det//53 andel//NN|UTR|SIN|IND|NOM//nmod//50 kan//VB|PRS|AKT//aux//56 inte//AB//advmod//56 ske//VB|INF|AKT//parataxis//32 .//MAD//punct//7
8.2 Överväganden;Pantsättning//NN|UTR|SIN|IND|NOM//nsubj//3 av//PP//case//2 andel//NN|UTR|SIN|IND|NOM//nmod//0 ger//VB|PRS|AKT//ROOT//3 inte//AB//advmod//3 den//DT|UTR|SIN|DEF//det//7 direkta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 konflikt//NN|UTR|SIN|IND|NOM//obj//3 med//PP//case//9 förverkande//NN|NEU|SIN|IND|NOM//obl//3 som//KN//mark//11 pantsättning//NN|UTR|SIN|IND|NOM//obl//3 av//PP//case//13 hyresrätten//NN|UTR|SIN|DEF|NOM//nmod//11 .//MID//punct//3
8.2 Överväganden;Att//SN//mark//18 andelen//NN|UTR|SIN|DEF|NOM//nsubj//18 är//VB|PRS|AKT//cop//18 förverkad//PC|PRF|UTR|SIN|IND|NOM//csubj//22 är//VB|PRS|AKT//cop//22 nämligen//AB//advmod//22 inte//AB//advmod//22 detsamma//PN|NEU|SIN|DEF|SUB/OBJ//parataxis//3 som//KN//mark//27 att//SN//mark//27 hyresrätten//NN|UTR|SIN|DEF|NOM//nsubj//27 är//VB|PRS|AKT//cop//27 förverkad//PC|PRF|UTR|SIN|IND|NOM//advcl//22 .//MAD//punct//3
8.2 Överväganden;Men//KN//cc//37 om//SN//mark//32 man//PN|UTR|SIN|IND|SUB//nsubj//32 ser//VB|PRS|AKT//advcl//37 hyresrätten//NN|UTR|SIN|DEF|NOM//obj//32 som//KN//mark//36 helt//AB|POS//advmod//36 fristående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//33 får//VB|PRS|AKT//conj//3 andelen//NN|UTR|SIN|DEF|NOM//nsubj//37 inget//DT|NEU|SIN|IND//det//41 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 värde//NN|NEU|SIN|IND|NOM//obj//37 som//KN//mark//43 pant//NN|UTR|SIN|IND|NOM//acl//41 .//MAD//punct//37
8.2 Överväganden;Vi//PN|UTR|PLU|DEF|SUB//nsubj//46 återkommer//VB|PRS|AKT//parataxis//37 till//PP//case//48 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//46 .//MAD//punct//46
8.2 Överväganden;8.2.5//RG|NOM//conj//37 För//PP//case//52 pantsättningsmodellerna//NN|UTR|PLU|DEF|NOM//nmod//54 gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 frågor//NN|UTR|PLU|IND|NOM//nmod//50
